number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
6,"[-inf, 231.0, 254.0, 272.14, 282.8507142857143, 289.78571428571433, 290.1607142857143, 293.48214285714283, 293.48214285714283, 302.5042857142857, 304.43285714285713, 304.43285714285713, 304.43285714285713, 304.43285714285713, 304.43285714285713, 304.43285714285713, 304.43285714285713, 304.43285714285713, 305.3841055341056, 305.3841055341056, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809, 305.4698189134809]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 365.5, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0]",360.0,436.79707860946655,30,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
6,"[-inf, 231.0, 259.64, 266.575, 287.21500000000003, 288.95918367346934, 292.17346938775506, 292.17346938775506, 292.8392857142857, 293.10714285714283, 293.2142857142858, 293.2142857142858, 295.88214285714287, 295.88214285714287, 296.20464285714286, 296.20464285714286, 296.20464285714286, 296.20464285714286, 296.20464285714286, 296.20464285714286]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 376.6, 376.6, 376.6, 376.6, 376.6, 376.6, 360.0, 360.0, 360.0]",360.0,190.01524019241333,20,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 254.0, 258.59183673469386, 267.9971428571429, 286.065, 293.0, 293.10714285714283, 293.10714285714283, 293.10714285714283, 293.375, 293.375, 293.375, 293.375, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 379.5, 379.5, 379.5, 379.5, 379.5, 379.5]",379.5,306.018189907074,23,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 1, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 247.36363636363637, 273.27636363636367, 283.59523809523813, 285.652380952381, 288.40904761904767, 288.40904761904767, 288.4971428571429, 304.6542857142857, 304.6542857142857, 304.6542857142857, 304.6542857142857, 304.6542857142857, 304.883125, 304.883125, 306.4241964285714, 306.4241964285714, 306.4241964285714, 306.4241964285714, 306.4241964285714, 306.4241964285714, 306.4241964285714, 306.4241964285714]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 360.0, 360.0]",360.0,240.18515300750732,24,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 266.4971428571429, 275.56857142857143, 277.6257142857143, 288.3364285714286, 288.3364285714286, 288.3364285714286, 293.2142857142858, 293.2142857142858, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 299.6011249077945, 300.4630025202852, 300.4630025202852, 300.4630025202852, 300.4630025202852]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 381.1, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,229.20087099075317,20,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 264.8757142857143, 282.8507142857143, 289.78571428571433, 293.10714285714283, 293.375, 295.66464285714284, 306.9183673469388, 306.9183673469388, 306.9183673469388, 306.9183673469388, 306.9183673469388, 306.9183673469388, 306.9183673469388, 307.2678571428571, 307.2678571428571, 307.27876984126976, 307.27876984126976, 307.27876984126976, 307.27876984126976, 307.27876984126976, 307.27876984126976]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0]",360.0,152.863107919693,24,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 280.28, 283.6014285714286, 290.5364285714286, 293.10714285714283, 293.10714285714283, 293.375, 293.375, 305.05357142857144, 305.05357142857144, 305.05357142857144, 305.39241071428575, 305.39241071428575, 305.8545918367347, 305.8545918367347, 305.8545918367347, 305.92641861622695, 305.92641861622695, 305.92641861622695, 305.92641861622695, 305.92641861622695, 305.92641861622695, 305.92641861622695]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55, 357.55]",357.55,161.2802734375,25,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 255.64285714285717, 266.575, 279.07500000000005, 279.07500000000005, 286.5, 291.9321428571428, 302.0, 305.7309523809524, 305.7309523809524, 306.25, 306.25, 306.25, 306.25, 306.25]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.1, 367.1, 367.1, 367.1, 367.1, 367.1, 360.0, 360.0, 360.0]",360.0,153.7507245540619,16,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 266.575, 279.07500000000005, 285.5035714285715, 285.5035714285715, 285.5035714285715, 285.5035714285715, 293.2142857142858, 293.48214285714283, 293.48214285714283, 300.54666975881264, 300.54666975881264, 300.54666975881264, 300.54666975881264, 300.54666975881264, 301.58995703544576, 301.58995703544576, 301.58995703544576, 301.58995703544576]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 380.55, 379.0, 379.0, 379.0, 379.0, 374.05, 374.05, 374.05, 374.05, 374.05]",374.05,204.45366430282593,21,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 255.64285714285717, 276.28285714285715, 279.1328571428571, 289.5, 292.82142857142856, 292.82142857142856, 293.5969387755102, 293.86479591836735, 293.86479591836735, 293.86479591836735, 294.0255102040816, 294.0255102040816, 294.0255102040816, 301.22244360902255, 301.22244360902255, 301.22244360902255, 301.22244360902255, 301.22244360902255, 301.22244360902255, 301.22244360902255, 303.18374060150376, 303.50696663533836, 303.50696663533836]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 374.05, 374.05, 374.05, 374.05, 374.05, 374.05, 374.05, 367.05, 367.05, 367.05, 367.05]",367.05,257.9492883682251,25,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 254.0, 257.42857142857144, 271.5714285714286, 282.4471428571429, 293.2142857142858, 293.48214285714283, 303.0757142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.5, 347.5]",347.5,28.584395170211792,9,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 262.9614285714286, 280.28, 287.21500000000003, 287.59, 290.85785714285714, 290.85785714285714, 290.91142857142853, 290.965, 293.5357142857143, 293.5357142857143, 293.5357142857143, 295.9671428571429, 295.9671428571429, 295.9671428571429, 295.9671428571429, 295.9671428571429, 295.9671428571429]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,233.88960099220276,20,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 273.27636363636367, 278.5685714285715, 285.5035714285715, 285.5035714285715, 285.5035714285715, 291.8571428571429, 294.5035714285715, 294.5035714285715, 294.6089285714285, 295.0892857142857, 295.0892857142857, 295.0892857142857, 295.0892857142857, 295.0892857142857, 295.0892857142857, 295.0892857142857, 300.56717377860235, 300.56717377860235, 300.56717377860235]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 386.5, 386.5, 379.5, 373.55, 373.55, 373.55, 373.55]",373.55,371.993408203125,22,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 289.78571428571433, 293.10714285714283, 293.10714285714283, 293.10714285714283, 293.10714285714283, 293.375, 293.375, 293.5357142857143, 293.5357142857143, 293.5357142857143, 295.9671428571429, 295.9671428571429, 295.9671428571429, 295.9671428571429, 295.9671428571429, 301.6122953133823, 301.6122953133823, 301.6122953133823, 301.6122953133823, 301.6122953133823, 301.6122953133823, 301.6122953133823, 303.3816503283525, 303.3816503283525]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 391.5, 367.05, 367.05, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0]",360.0,375.5145137310028,29,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 247.36363636363637, 262.8542857142857, 279.4971428571429, 290.4292857142857, 293.0, 293.2142857142858, 293.48214285714283, 293.5357142857143, 296.20464285714286, 296.20464285714286, 302.2155020174259, 302.39541108707095, 302.39541108707095, 302.39541108707095, 302.39541108707095, 302.63198726444995, 302.63198726445, 302.63198726445, 302.63198726445, 302.63198726445, 302.63198726445, 302.63198726445, 303.6945112781955, 303.6945112781955, 303.6945112781955]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 376.6, 376.6, 373.55, 373.55, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0]",370.0,350.27966928482056,27,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 255.64285714285717, 276.28285714285715, 279.5507142857143, 290.48285714285714, 290.5364285714286, 293.10714285714283, 293.375, 293.375, 297.3745535714286, 297.3745535714286, 297.5524436090226, 297.5524436090226, 299.1722180451128, 299.1722180451128, 299.1722180451128, 299.1722180451128, 299.1722180451128, 301.2989242685026, 303.7200221827861, 303.7200221827861, 303.7200221827861, 305.0083159247951, 305.0083159247951, 305.140607424072, 305.140607424072, 305.140607424072, 305.140607424072, 305.140607424072]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 388.1, 388.1, 388.1, 388.1, 377.8, 377.8, 377.8, 377.8, 377.8, 377.8, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05, 355.05]",355.05,330.8672037124634,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Max Iterations Reached
6,"[-inf, 231.0, 259.64, 261.9127272727273, 280.28, 282.8507142857143, 289.78571428571433, 290.1607142857143, 293.375, 293.375, 293.375, 293.375, 293.375, 293.375, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143, 293.5357142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 379.5, 379.5, 379.5, 379.5, 379.5, 379.5, 379.5, 379.5]",379.5,221.82012748718262,22,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 1, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 272.14, 282.8507142857143, 289.78571428571433, 290.1607142857143, 293.375, 295.2396428571428, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143, 307.1607142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 370.0, 367.1, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0]",351.0,133.27540946006775,24,5000,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
