number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143, 159.71142857142857]","[215.0, 215.0, 215.0, 215.0, 193.0, 191.8]",191.8,5.6798131465911865,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 161.74357142857144, 161.74357142857144, 161.74357142857144, 161.74357142857144, 161.7882142857143, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,15.096874713897705,14,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143, 155.27142857142857, 159.815, 161.71428571428572, 161.7630357142857, 161.7630357142857, 161.7882142857143, 161.7882142857143, 161.7882142857143, 161.89025510204084, 161.91610714285716, 161.91610714285716, 161.91610714285716, 163.3089285714286]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,32.00827717781067,18,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857, 161.64000000000001]","[215.0, 215.0, 215.0, 215.0, 193.0, 191.8]",191.8,4.586822509765625,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 155.325, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,24.27314257621765,17,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 151.95, 155.27142857142857, 159.40535714285716, 160.54319288232332, 160.54319288232332, 160.54319288232332, 161.99910714285716, 161.99910714285716, 161.99910714285716, 161.99910714285716, 162.38660714285714, 162.38660714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 200.55, 200.0, 200.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,23.78196907043457,20,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.2482686042785645,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 144.07142857142856, 155.00357142857143, 155.27142857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.28657078742981,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.338158369064331,5,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.64000000000001, 161.74357142857144, 161.74357142857144, 161.74357142857144, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,37.250266551971436,19,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 140.64285714285714, 144.07142857142856, 154.81238095238098, 159.00476190476192, 159.61190476190478, 160.82900874635567]","[215.0, 215.0, 215.0, 215.0, 196.5, 196.5, 193.5, 191.8]",191.8,6.270691394805908,8,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 163.4714285714286, 163.4714285714286, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 191.8]",191.8,28.627214431762695,19,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.553325891494751,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 154.9552380952381, 155.16428571428574, 155.27142857142857, 162.39285714285714, 162.39285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 200.0, 196.5, 191.8]",191.8,7.523005485534668,9,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143, 155.27142857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.233800649642944,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.3292911052703857,5,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 155.1642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,5.2156054973602295,7,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.337023973464966,5,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.64000000000001, 161.74357142857144, 161.74357142857144, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,35.1325409412384,19,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857, 154.89642857142857, 158.85860329261817, 162.2892857142857, 162.2892857142857, 162.2892857142857, 162.2892857142857, 162.47005583992555, 162.47005583992555]","[215.0, 215.0, 215.0, 215.0, 215.0, 200.55, 200.0, 200.0, 200.0, 196.5, 196.5, 196.5, 191.8]",191.8,13.958354473114014,13,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 151.95, 157.17932330827068, 160.0546875, 160.0546875, 160.6436090225564, 162.15441176470588, 162.29405594405594, 162.29405594405594, 162.35172627661774, 162.35172627661774, 162.35172627661774, 162.482309601365, 162.482309601365, 162.482309601365, 162.482309601365]","[215.0, 215.0, 215.0, 215.0, 200.55, 200.55, 200.55, 200.55, 196.5, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,70.33728289604187,19,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857, 155.1642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.328061103820801,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.21890664100647,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 151.95, 155.27142857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.240662097930908,6,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.313445568084717,5,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 148.22928571428574, 155.1642857142857, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 200.0, 200.0, 200.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5]",193.5,44.37141799926758,20,1500,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,45.09968566894531,22,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.64000000000001, 163.36785714285713, 163.4714285714286]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 191.8]",191.8,6.705927610397339,8,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 154.7892857142857, 155.00357142857143, 163.43928571428572, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 195.3, 195.3, 193.5, 191.8]",191.8,7.346550226211548,9,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 162.2892857142857, 162.2892857142857, 162.2892857142857, 162.2892857142857, 162.39285714285714, 162.39285714285714, 162.47005583992555, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 162.57815591610606, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 200.0, 200.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,80.37052774429321,24,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 151.95, 155.1642857142857, 155.325, 160.70071428571427, 161.23107142857145, 161.23107142857145, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 191.8]",191.8,25.23772692680359,15,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 144.07142857142856, 155.00357142857143, 155.27142857142857, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 195.3, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,11.13053846359253,11,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 151.575, 151.95, 155.1642857142857, 155.1642857142857, 159.4046875, 163.4714285714286, 163.4714285714286, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 200.55, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3]",195.3,41.123223304748535,20,1500,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 162.39285714285714, 162.39285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 200.0, 200.0, 191.8]",191.8,6.260308742523193,8,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.14000000000001, 161.618760757315, 163.36785714285713, 163.36785714285713, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 196.5, 196.5, 195.3, 193.5, 193.5, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,17.158532857894897,15,1500,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
